id,publication_year,cited_by_count,author_ids
W4385741793,2023.0,43,A5001142907|A5086087170|A5102914624|A5064474779
W3201255399,2021.0,16,A5025696311|A5000881615
W1554370515,2003.0,166,A5075562557|A5042580769
W1509700916,1996.0,159,A5042580769|A5036583884
W2124691213,2002.0,126,A5075562557|A5042580769
W2078587062,2009.0,116,A5075562557|A5042580769
W2734688726,2000.0,105,A5036583884|A5042580769
W1506123608,2001.0,68,A5075562557|A5042580769
W2103906850,2011.0,59,A5075562557|A5042580769
W2114519105,2008.0,53,A5042580769|A5040869025|A5075562557
W1507134461,2002.0,50,A5075562557|A5042580769
W2483692657,2016.0,50,A5036934218|A5091010876
W2115950103,2015.0,45,A5000881615|A5025696311
W2023277108,2014.0,44,A5025696311|A5000881615
W1520767270,2008.0,43,A5042580769|A5040869025|A5075562557
W2967942169,2019.0,39,A5075562557|A5042580769
W3005351574,2020.0,39,A5083937054|A5058961039|A5061491764
W2144584140,2005.0,37,A5075562557|A5042580769
W2996117330,2019.0,37,A5025696311|A5000881615
W2152204723,2007.0,35,A5042580769|A5075562557
W2911695497,2019.0,32,A5017116858|A5075329194
W2943911770,2019.0,31,A5017116858|A5075329194|A5100431792
W1967935259,2015.0,30,A5086087170|A5077002072
W3151188302,2021.0,30,A5102914624|A5086087170
W2070805958,2009.0,29,A5042580769|A5075562557|A5040869025
W4366272305,2023.0,26,A5011711173|A5009478901
W2098173334,2013.0,24,A5114374455|A5014333753
W2785021480,2018.0,23,A5042580769|A5075562557
W3100138344,2020.0,20,A5004858670|A5064474779|A5086087170
W1794734112,2010.0,18,A5004387717|A5042580769
W2913308446,2019.0,18,A5075562557|A5042580769
W2904236608,2019.0,16,A5075562557|A5042580769
W4210904991,2022.0,11,A5102904268|A5053591304
W1958390615,2001.0,71,A5075562557|A5042580769
W2082260760,2006.0,55,A5042580769|A5075562557
W1559420180,2010.0,40,A5069927794|A5033527598
W2120800465,2009.0,39,A5040869025|A5075562557|A5042580769
W2345183225,2016.0,30,A5000881615|A5025696311
W2186685500,2015.0,20,A5086087170|A5077002072
W2241687848,2015.0,20,A5086087170|A5077002072
W1699828570,2011.0,18,A5069927794|A5033527598
W1993964801,2011.0,16,A5013928735|A5051351423
W2567321324,2016.0,14,A5079740027|A5000204548|A5100678842|A5065364149|A5083708332|A5101904251
W2569456823,2007.0,13,A5075562557|A5042580769
W2895906340,2018.0,13,A5028762293|A5042580769|A5005383856
W2399258413,2011.0,12,A5004387717|A5042580769
W3189373110,2021.0,12,A5086087170|A5004858670|A5055970007|A5101829031
W2016051345,2011.0,11,A5061449196|A5006380227
W2159411133,2004.0,33,A5075562557|A5042580769
W2113065536,1998.0,32,A5036934218|A5087025582
W1979040571,2001.0,25,A5075562557|A5042580769
W2912237566,2009.0,12,A5075562557|A5042580769
W2969270288,2019.0,12,A5027124439|A5086087170|A5049624750
W2100001575,2009.0,11,A5075562557|A5042580769
W173864036,2010.0,26,A5075562557|A5042580769
W272211634,2010.0,25,A5075562557|A5042580769
W2003174733,2004.0,21,A5075562557|A5042580769
W4232027180,2002.0,13,A5075562557|A5042580769
W2102928096,2015.0,12,A5078401676|A5061449196
W1953722872,2021.0,11,A5036934218|A5041089506
W2111721614,2008.0,20,A5075562557|A5042580769
W4214844767,2003.0,20,A5027826222|A5061449196|A5025175846|A5025992076
W2063510118,2000.0,12,A5075562557|A5042580769
W1572192249,2008.0,11,A5075562557|A5042580769
W2294015537,2005.0,11,A5075562557|A5042580769
W1607527795,2004.0,13,A5075562557|A5042580769
W2949437261,2013.0,97,A5036934218|A5051658526
W1514115759,2012.0,67,A5036934218|A5103531540
W1503186515,2013.0,38,A5075562557|A5042580769
W3042855518,2020.0,36,A5075228752|A5047726306
W4324133623,2023.0,12,A5001142907|A5086087170|A5102914624|A5064474779
W2121794894,2001.0,919,A5120863466|A5005160708
W1967320391,2006.0,630,A5040701706|A5057036419|A5038579832|A5080795738
W2159773298,2010.0,612,A5005152689|A5111507084
W2144256475,2006.0,597,A5108248360|A5108050911
W1834430000,2010.0,316,A5075398618|A5047055323
W3141863022,2006.0,231,A5108248360|A5108050911
W2121653241,2010.0,221,A5080945226|A5077381667|A5061206863|A5072796780
W3107314676,2020.0,182,A5078699564|A5056754015|A5088304530
W2596225776,2017.0,164,A5056754015|A5066142255
W2080210072,2011.0,145,A5080945226|A5006169723
W2081444843,2011.0,133,A5080945226|A5061206863|A5072796780
W2092532360,2011.0,133,A5041256271|A5061160911|A5089505843|A5053938061
W2085425473,2012.0,117,A5034990163|A5080945226
W2747995802,2016.0,116,A5048277088|A5005152689
W2014531611,2012.0,113,A5005152689|A5017825804
W3186431964,2021.0,105,A5075398618|A5000683102
W2502884415,2016.0,102,A5054391988|A5005152689
W4288373381,2019.0,100,A5056754015|A5016268748|A5066142255
W2903434685,2018.0,92,A5053433716|A5005160708
W2901211105,2018.0,87,A5044001765|A5061147850|A5061206863
W1827243942,2015.0,85,A5080945226|A5034990163
W2756516971,2017.0,82,A5051037471|A5048242428
W2290297222,2016.0,78,A5070252384|A5028412587
W2479666416,2016.0,78,A5024951903|A5054399498
W3142882950,2021.0,58,A5023825367|A5061147850|A5044001765|A5061206863
W4281488225,2022.0,52,A5046449632|A5005152689
W3158655228,2021.0,51,A5080945226|A5084456812
W2761166764,2017.0,44,A5080945226|A5077381667|A5057709084
W4396666572,2024.0,26,A5066142255|A5063847107|A5012055259|A5056754015
W4400868695,2024.0,18,A5034690621|A5048242428
W1975947604,2002.0,110,A5080795738|A5076384465
W2810193935,2018.0,72,A5056754015|A5016268748|A5066142255
W1976774317,2013.0,64,A5061160911|A5089505843|A5068784452
W2163238611,2006.0,61,A5080795738|A5076384465
W2125774266,2002.0,55,A5080795738|A5076384465
W2018542733,2009.0,52,A5089505843|A5028347915
W39031136,2020.0,48,A5080795738|A5038579832|A5040701706|A5057036419
W2611845025,2017.0,47,A5051037471|A5048242428
W57639071,2008.0,44,A5075398618|A5042457243
W2176020828,2015.0,43,A5047055323|A5047312329|A5075398618
W3103365091,2020.0,35,A5066142255|A5056754015
W2113855485,2011.0,33,A5072428539|A5114376662
W4205207740,2022.0,33,A5051037471|A5048242428
W2328590050,2016.0,30,A5075398618|A5047055323
W2037305509,2015.0,28,A5080945226|A5037478891
W2470033742,2016.0,27,A5076926809|A5108050911
W2165985862,2014.0,21,A5056754015|A5066142255
W1977712428,2009.0,20,A5076384465|A5074227937|A5080795738
W2158581162,2014.0,18,A5056583184|A5089505843|A5061160911
W3094672026,2020.0,18,A5070252384|A5040275786
W2340785412,2017.0,17,A5002858161|A5012362492
W4318185026,2022.0,14,A5056754015|A5003777693|A5066142255
W3135898934,2021.0,11,A5051037471|A5048242428
W4394833145,2024.0,11,A5003307854|A5017825804
W2040663997,2003.0,46,A5076384465|A5080795738
W2107940991,2015.0,35,A5002858161|A5082923475
W2332740023,2007.0,33,A5080795738|A5076384465
W1971492046,2012.0,31,A5075398618|A5047055323
W1964758942,2005.0,30,A5005160708|A5042696723
W2014420866,2011.0,30,A5032110850|A5101577122|A5089505843
W2004748430,2011.0,23,A5101577122|A5089505843|A5061160911
W2094110175,2011.0,22,A5057036419|A5080795738
W2925318573,2019.0,16,A5005160708|A5042696723
W3085345971,2020.0,16,A5076926809|A5108050911
W2078552507,2010.0,27,A5061160911|A5089505843
W1971333283,2013.0,20,A5089505843|A5027588100
W2590294982,2017.0,13,A5033836626|A5048242428
W2116680243,2011.0,12,A5072796780|A5080945226
W2613231016,2008.0,13,A5039721247|A5085034251
W2573614998,2017.0,227,A5056754015|A5066142255
W2798205126,2018.0,16,A5056754015|A5016268748|A5066142255
W3137532316,2021.0,13,A5056754015|A5046521217|A5044165871|A5012055259
W2102803424,2011.0,1906,A5031715686|A5026197656
W2098124092,2008.0,843,A5047055323|A5047312329
W1892018222,2015.0,695,A5031715686|A5043228682|A5071093940
W2086710210,2010.0,404,A5031715686|A5070920982|A5055862445
W3203321135,2022.0,397,A5004225142|A5065663195
W2133282234,2010.0,348,A5031715686|A5055862445
W2782213998,2018.0,343,A5068568705|A5031715686
W2129337727,2014.0,315,A5062240413|A5088077833
W1966388754,2012.0,313,A5047312329|A5064325969
W2085446324,2008.0,276,A5114375328|A5047312329
W2736983092,2017.0,268,A5091709254|A5031715686|A5066361095
W2963208657,2017.0,246,A5113970167|A5070613374
W2510619540,2016.0,238,A5091709254|A5066361095|A5031715686
W2790165607,2018.0,233,A5079270249|A5088517824
W2081630742,2014.0,228,A5047055323|A5047312329
W2902847783,2018.0,199,A5101768980|A5031715686
W2520520582,2017.0,186,A5031715686|A5070059815|A5055862445
W2328078142,2016.0,170,A5071093940|A5031715686
W3013208650,2020.0,169,A5070059815|A5031715686
W4300827275,2016.0,165,A5079270249|A5011012964|A5076876084
W2197227940,2015.0,163,A5031715686|A5070059815|A5055862445
W2155479528,2012.0,154,A5031715686|A5055862445
W1972769376,2011.0,153,A5031715686|A5071093940
W2915485643,2019.0,151,A5047312329|A5000176068
W2087502533,2011.0,137,A5031715686|A5070059815
W3001754608,2020.0,136,A5001340441|A5057243118
W2076546217,2012.0,135,A5031715686|A5070059815
W2286353276,2016.0,120,A5071093940|A5031715686
W3004528080,2020.0,117,A5057243118|A5001340441|A5006931655
W2062302407,2013.0,116,A5031715686|A5070059815
W2596762199,2017.0,113,A5031715686|A5013342678
W2008094377,2014.0,111,A5031715686|A5017516720|A5070059815|A5055862445
W2810640937,2018.0,111,A5091709254|A5031715686
W1986032615,2014.0,110,A5031715686|A5088141761
W2555988050,2017.0,107,A5101768980|A5031715686
W1994614404,2014.0,105,A5084785674|A5047312329
W2044320213,2015.0,104,A5031715686|A5055862445
W2091828766,2015.0,102,A5000299352|A5044005697
W2951513593,2017.0,96,A5101768980|A5071093940|A5042858264|A5031715686
W1788708638,2015.0,95,A5047055323|A5047312329
W2063774819,2010.0,88,A5079270249|A5044791875|A5084279065
W2096288475,2014.0,85,A5031715686|A5055862445
W2908972697,2019.0,76,A5084668442|A5057243118|A5068008545
W3022657228,2020.0,74,A5000176068|A5047312329
W4281742610,2022.0,72,A5000176068|A5047312329
W2921205077,2019.0,65,A5091709254|A5031715686
W4288086174,2019.0,62,A5011012964|A5076876084|A5079270249
W3013065462,2020.0,61,A5101768980|A5071093940|A5031715686
W3125995651,2021.0,61,A5101768980|A5031715686
W2613830023,2017.0,55,A5027110040|A5047312329
W4283167322,2022.0,51,A5001340441|A5057243118
W2893369006,2018.0,50,A5031715686|A5017619946
W3145327401,2021.0,50,A5078904438|A5047055323|A5047312329
W2964166170,2017.0,46,A5070613374|A5100602481
W3043925998,2020.0,45,A5031715686|A5017619946
W4224076315,2022.0,45,A5078904438|A5047055323|A5047312329
W4385187297,2023.0,42,A5064307334|A5022718146
W4377013040,2023.0,38,A5078904438|A5047055323|A5047312329
W4387344795,2023.0,38,A5024320659|A5079270249
W2925331481,2019.0,36,A5047312329|A5004337400
W4377232568,2023.0,24,A5066361095|A5031715686
W4386498794,2023.0,24,A5013841168|A5035791917
W4323668595,2023.0,22,A5071093940|A5031715686
W4308018570,2022.0,21,A5078904438|A5047312329
W3202852573,2021.0,20,A5047312329|A5049255134
W4365452649,2023.0,17,A5078904438|A5047312329
W4400225715,2024.0,13,A5047055323|A5047312329
W4389572093,2023.0,11,A5081710379|A5020356136|A5074942986
W1989971476,2007.0,154,A5114375328|A5047312329
W2011214729,2009.0,134,A5031715686|A5073297747
W1810084643,2011.0,99,A5064325969|A5047312329
W2106189271,2010.0,94,A5037225650|A5047312329
W2783421338,2018.0,68,A5057243118|A5067958090
W2888883957,2018.0,65,A5091709254|A5066361095|A5031715686
W2006915310,2014.0,64,A5064307334|A5073812421
W2017427469,2011.0,64,A5078682514|A5066182501
W2288486118,2016.0,64,A5065663195|A5091023123
W2800631177,2018.0,64,A5091709254|A5031715686|A5066361095
W2169691351,2014.0,62,A5047312329|A5007916326
W1999198668,2009.0,60,A5047312329|A5015663807
W4289259101,2015.0,58,A5079270249|A5076876084
W2160848237,2012.0,52,A5047055323|A5047312329
W139068275,2014.0,51,A5064325969|A5047312329
W2137340235,2013.0,48,A5031715686|A5055862445
W2075883161,2011.0,47,A5044791875|A5079270249
W2976766564,2019.0,46,A5001340441|A5057243118
W2899702016,2018.0,44,A5000176068|A5047312329
W3155026250,2021.0,44,A5064307334|A5022718146
W2100520828,2014.0,43,A5047055323|A5047312329
W3007106744,2020.0,43,A5031715686|A5017619946
W2016815685,2015.0,39,A5047312329|A5029891941
W2157908337,2014.0,39,A5100372601|A5006225383
W2000234319,2007.0,38,A5078682514|A5066182501
W1974595223,2012.0,37,A5079270249|A5013932834
W2966469619,2019.0,33,A5031715686|A5017619946
W2047491468,2014.0,32,A5081664740|A5015236650
W2102908405,2015.0,32,A5065663195|A5091023123
W2995466070,2019.0,31,A5078904438|A5047055323|A5047312329
W2775238204,2017.0,29,A5044431846|A5065663195|A5016068576|A5072285921
W4205243556,2022.0,29,A5031715686|A5101768980
W2400549584,2015.0,28,A5031715686|A5071093940
W2768786177,2017.0,27,A5071093940|A5031715686
W2944960889,2019.0,27,A5078682514|A5078381067|A5066182501
W3165536635,2021.0,27,A5071093940|A5031715686|A5039540205
W2400084313,2016.0,25,A5101768980|A5071093940|A5042858264|A5031715686
W2114352343,2009.0,24,A5059955534|A5031715686|A5070059815|A5070920982
W3127464901,2021.0,24,A5078904438|A5047055323|A5047312329
W4385219792,2023.0,24,A5071093940|A5031715686|A5101768980
W3146167706,2021.0,23,A5044409132|A5089831843|A5079270249
W4360997960,2023.0,23,A5031715686|A5017619946
W1592260223,2014.0,21,A5062240413|A5088077833
W2098322943,2014.0,20,A5078682514|A5078381067|A5066182501
W2600545732,2017.0,20,A5065663195|A5091023123
W2472939331,2016.0,17,A5084785674|A5047312329
W2887783210,2018.0,17,A5047055323|A5047312329
W2987074173,2019.0,17,A5064307334|A5073812421
W3167373622,2021.0,17,A5079270249|A5010984350
W4388550487,2023.0,17,A5086621157|A5020356136|A5016932655|A5074942986
W4386647118,2023.0,16,A5066361095|A5031715686
W4241793055,2019.0,14,A5031715686|A5017619946
W4289311243,2018.0,13,A5079270249|A5089831843
W3166333426,2021.0,11,A5079452621|A5101816559
W4394602680,2024.0,11,A5031715686|A5070059815
W2064610055,2013.0,38,A5047312329|A5015663807
W2043686249,2011.0,37,A5031715686|A5070920982|A5070059815
W2610856828,2017.0,28,A5057243118|A5031278789|A5045494255|A5053945884
W2151991402,2014.0,27,A5000299352|A5044005697
W2579102106,2021.0,26,A5079270249|A5033172946|A5047847314
W2590528545,2017.0,26,A5071093940|A5031715686
W2062505195,2014.0,23,A5062240413|A5088077833
W1975931800,2012.0,22,A5000299352|A5044005697
W2607454299,2017.0,22,A5047312329|A5037225650
W1964581558,2014.0,21,A5065663195|A5101484540
W2009094355,2014.0,20,A5031715686|A5070920982|A5070059815
W2941896517,2019.0,19,A5066361095|A5031715686
W2973080442,2019.0,19,A5079270249|A5088517824
W1581353936,2015.0,18,A5047312329|A5017938670|A5059273300
W1593188688,2010.0,18,A5084705614|A5079142239
W2746472852,2017.0,18,A5047312329|A5007875474
W1594579890,2013.0,15,A5031715686|A5070059815|A5055862445
W4210865312,2022.0,15,A5000176068|A5047312329
W3098601872,2020.0,13,A5034703281|A5017000481|A5079270249
W2962701506,2018.0,12,A5024803432|A5070613374
W4309619852,2022.0,12,A5079270249|A5044409132
W4252562400,2010.0,18,A5088838086|A5110472340
W2571692160,2021.0,16,A5064307334|A5073812421
W2150747844,2014.0,15,A5065663195|A5091023123
W2963298223,2018.0,15,A5078682514|A5078381067|A5066182501
W2014224010,2011.0,13,A5088838086|A5110472340
W2147341853,2010.0,13,A5031715686|A5033785127
W2397498331,2014.0,13,A5031715686|A5071093940
W2963225538,2017.0,11,A5079270249|A5070767948|A5088517824
W4238551303,2021.0,11,A5071093940|A5031715686|A5039540205
W2160277501,2007.0,21,A5078682514|A5066182501
W2530395818,2016.0,1908,A5039915143|A5070613374
W2950538796,2016.0,369,A5039915143|A5070613374
W2170857652,2014.0,49,A5079270249|A5076876084
W2912072442,2019.0,38,A5070059815|A5031715686
W4286910674,2021.0,34,A5004225142|A5065663195
W2981365667,2019.0,33,A5011012964|A5076876084|A5079270249
W1490782231,2015.0,19,A5079270249|A5076876084
W2560513213,2016.0,18,A5101768980|A5071093940|A5042858264|A5031715686
W2786028390,2018.0,18,A5031715686|A5001961716
W2295943972,2016.0,16,A5100628036|A5070613374
W2787717425,2018.0,16,A5100628036|A5070613374
W2950720829,2012.0,14,A5035142405|A5079270249|A5076876084|A5011012964
W4307768546,2016.0,14,A5043614405|A5079270249|A5076876084
W3208743309,2021.0,13,A5079270249|A5082719298|A5010984350
W2061860832,2015.0,929,A5045508421|A5001971672|A5007419039
W125510936,2003.0,504,A5032231503|A5007419039
W1983311293,2013.0,246,A5053945884|A5039651585
W2571460616,2017.0,226,A5021701198|A5043910145
W2786329903,2018.0,224,A5103255055|A5047343406
W2571183852,2017.0,217,A5087337530|A5084778347
W2337647281,2015.0,215,A5015326615|A5073996787|A5051757791|A5053945884
W2801183640,2018.0,209,A5080970505|A5087785022
W3151733134,2021.0,207,A5072464425|A5001965543
W2157880274,2015.0,199,A5043910145|A5021701198|A5078117070|A5005931232
W2045292225,2013.0,185,A5043910145|A5021701198
W2911691375,2019.0,155,A5087337530|A5084778347
W2038624061,2012.0,148,A5055668668|A5080970505|A5063502807|A5087785022
W2102114199,2011.0,141,A5052759783|A5072427511
W2102226090,2012.0,115,A5043910145|A5021701198|A5034788889
W2065671033,2013.0,110,A5053945884|A5039651585
W2295750479,2016.0,96,A5053945884|A5045494255
W2520079880,2016.0,88,A5054248452|A5019622072
W2803689408,2018.0,88,A5087337530|A5084778347
W2290484796,2016.0,81,A5088006907|A5045494255|A5053945884
W4315498495,2023.0,75,A5087337530|A5084778347
W2913898098,2019.0,68,A5078693030|A5004868515|A5062077425|A5052759783
W3204318022,2021.0,53,A5018658406|A5009185228
W4400039417,2024.0,53,A5009185228|A5018658406
W3203180228,2021.0,49,A5043910145|A5021701198|A5089014558
W3158975287,2021.0,46,A5079634925|A5009185228
W4323846274,2023.0,34,A5087337530|A5084778347
W4385188996,2023.0,32,A5027036879|A5017688180
W3097652319,2023.0,31,A5080970505|A5087785022
W2623359996,2017.0,30,A5103255055|A5047343406
W4406642466,2025.0,21,A5009185228|A5018658406
W4210676177,2022.0,18,A5061734205|A5028677147
W4394902606,2024.0,11,A5046879461|A5053945884
W2772728402,2017.0,81,A5088006907|A5053945884|A5045494255
W2402880877,2016.0,77,A5045494255|A5053945884|A5031278789
W2085668204,2011.0,72,A5080970505|A5063502807|A5087785022
W2036131226,2014.0,67,A5052381671|A5049671186|A5014846800|A5007419039
W2266593536,2016.0,59,A5114376321|A5080970505
W2006513466,2012.0,57,A5053945884|A5039651585
W2049078855,2013.0,54,A5053945884|A5039651585
W2574689852,2021.0,52,A5045494255|A5053945884
W1798429731,2010.0,50,A5049671186|A5052381671|A5007419039
W2972782898,2020.0,49,A5000725697|A5053437341|A5054789243|A5061206863
W3048417763,2020.0,48,A5042324278|A5062285844|A5052759783|A5013065278
W1964584498,2014.0,47,A5055668668|A5080970505
W2295893477,2016.0,46,A5045494255|A5053945884
W2621929427,2017.0,46,A5027334417|A5024320544|A5110319375
W2900263082,2018.0,46,A5047585780|A5068301079
W1937478043,2005.0,45,A5007419039|A5032231503
W2163731957,2011.0,45,A5080970505|A5063502807|A5087785022
W3011225402,2020.0,44,A5009791880|A5056683902|A5009185228
W2795673640,2018.0,42,A5045494255|A5053945884
W3206758753,2021.0,42,A5018658406|A5009185228
W2052895261,2008.0,40,A5110319375|A5027334417|A5066366373
W1964767137,2012.0,39,A5052381671|A5049671186|A5014846800|A5007419039
W2892145319,2018.0,38,A5080970505|A5087785022
W4206136724,2022.0,38,A5009185228|A5021463856|A5103326255
W2402233488,2013.0,34,A5062949033|A5053550912
W1525923969,2021.0,33,A5062949033|A5053550912
W4211073039,2021.0,33,A5053945884|A5045494255|A5046879461
W4237702181,2010.0,33,A5049671186|A5052381671|A5007419039
W4200473088,2021.0,32,A5053945884|A5045494255|A5046879461
W2405736942,2016.0,30,A5053945884|A5039651585
W2587784251,2017.0,30,A5053945884|A5045494255
W4289940467,2022.0,30,A5083206942|A5033521909
W4296780618,2022.0,29,A5086261784|A5046270560|A5078830616|A5033230100
